subID,domEyeR,threshStHi,threshStLo,thresh,Trial_number,Sentence_ID,Sentence_pixel_length,Congruent_1,Familiar_1,LocationTop_1,Cued_1,Trialcorrect_1,Trialbroken_1,ST
17,1,0.75984,0.64969,0.70476,1,21,109,0,1,0,0,0,0,5.014
17,1,0.75984,0.64969,0.70476,2,23,103,0,1,1,1,1,1,1.8249
17,1,0.75984,0.64969,0.70476,3,12,122,1,1,1,1,1,1,1.2329
17,1,0.75984,0.64969,0.70476,4,19,115,1,0,1,1,1,1,1.4636
17,1,0.75984,0.64969,0.70476,5,7,128,0,0,1,1,1,1,1.1139
17,1,0.75984,0.64969,0.70476,6,22,115,0,0,1,1,1,1,2.8171
17,1,0.75984,0.64969,0.70476,8,2,131,1,1,0,0,1,1,1.5837
17,1,0.75984,0.64969,0.70476,9,5,129,0,1,1,1,1,1,1.2946
17,1,0.75984,0.64969,0.70476,11,1,136,0,0,1,1,1,1,1.4066
17,1,0.75984,0.64969,0.70476,12,18,111,1,0,1,1,1,1,1.3267
17,1,0.75984,0.64969,0.70476,13,13,118,0,0,0,0,1,1,1.7928
17,1,0.75984,0.64969,0.70476,14,28,108,1,1,0,0,1,1,2.1664
17,1,0.75984,0.64969,0.70476,15,21,114,1,0,1,1,1,1,1.3814
17,1,0.75984,0.64969,0.70476,16,30,96,1,0,1,1,1,1,1.3634
17,1,0.75984,0.64969,0.70476,17,27,106,1,1,0,0,1,1,1.2905
17,1,0.75984,0.64969,0.70476,19,10,124,1,1,1,1,1,1,1.2412
17,1,0.75984,0.64969,0.70476,20,4,128,1,1,0,0,1,1,1.1376
17,1,0.75984,0.64969,0.70476,23,12,117,0,1,1,1,1,1,1.4208
17,1,0.75984,0.64969,0.70476,25,15,116,1,0,1,1,1,1,1.7457
17,1,0.75984,0.64969,0.70476,26,13,118,1,0,1,1,1,1,1.4555
17,1,0.75984,0.64969,0.70476,27,12,117,0,0,0,0,1,1,1.1281
17,1,0.75984,0.64969,0.70476,28,11,123,1,1,1,1,1,1,1.2364
17,1,0.75984,0.64969,0.70476,29,18,117,0,1,1,1,1,1,1.1806
17,1,0.75984,0.64969,0.70476,31,14,121,1,0,1,1,1,1,1.3466
17,1,0.75984,0.64969,0.70476,32,9,125,1,1,1,1,1,1,1.1814
17,1,0.75984,0.64969,0.70476,34,24,110,1,1,1,1,1,1,1.3258
17,1,0.75984,0.64969,0.70476,35,24,110,0,0,1,1,1,1,1.1812
17,1,0.75984,0.64969,0.70476,36,13,118,1,1,1,1,1,1,2.2736
17,1,0.75984,0.64969,0.70476,37,27,104,0,1,1,1,1,1,1.2762
17,1,0.75984,0.64969,0.70476,38,17,121,0,0,1,1,1,1,2.1425
17,1,0.75984,0.64969,0.70476,39,29,102,0,1,1,1,1,1,1.0096
17,1,0.75984,0.64969,0.70476,40,30,96,1,0,0,0,1,1,1.6255
17,1,0.75984,0.64969,0.70476,41,2,133,0,0,1,1,1,1,1.2951
17,1,0.75984,0.64969,0.70476,43,17,113,1,1,0,0,1,1,2.7357
17,1,0.75984,0.64969,0.70476,44,7,128,0,1,0,0,1,1,1.2903
17,1,0.75984,0.64969,0.70476,45,16,128,1,0,1,1,1,1,1.1381
17,1,0.75984,0.64969,0.70476,46,27,104,0,1,0,0,1,1,1.1212
17,1,0.75984,0.64969,0.70476,47,22,111,1,1,1,1,1,1,1.0543
17,1,0.75984,0.64969,0.70476,48,13,118,0,0,1,1,1,1,1.223
17,1,0.75984,0.64969,0.70476,53,9,129,0,1,0,0,1,1,1.1355
17,1,0.75984,0.64969,0.70476,54,21,114,1,1,0,0,1,1,1.015
17,1,0.75984,0.64969,0.70476,55,9,129,0,0,0,0,1,1,2.6684
17,1,0.75984,0.64969,0.70476,56,8,129,1,1,1,1,1,1,1.2597
17,1,0.75984,0.64969,0.70476,58,15,116,1,1,1,1,1,1,1.0406
17,1,0.75984,0.64969,0.70476,59,24,110,0,0,0,0,1,1,1.1323
17,1,0.75984,0.64969,0.70476,60,14,121,1,1,1,1,1,1,1.2179
17,1,0.75984,0.64969,0.70476,61,21,114,1,1,1,1,1,1,1.418
17,1,0.75984,0.64969,0.70476,63,25,106,1,1,1,1,1,1,1.0919
17,1,0.75984,0.64969,0.70476,64,7,127,1,1,1,1,1,1,1.2083
17,1,0.75984,0.64969,0.70476,65,22,111,1,0,1,1,1,1,1.1932
17,1,0.75984,0.64969,0.70476,66,25,111,0,0,1,1,1,1,3.7606
17,1,0.75984,0.64969,0.70476,67,21,114,1,0,0,0,1,1,1.245
17,1,0.75984,0.64969,0.70476,68,3,129,1,0,1,1,1,1,1.043
17,1,0.75984,0.64969,0.70476,69,3,129,1,1,0,0,1,1,0.91521
17,1,0.75984,0.64969,0.70476,70,1,134,1,1,1,1,1,1,1.3802
17,1,0.75984,0.64969,0.70476,71,26,106,1,0,0,0,1,1,1.1095
17,1,0.75984,0.64969,0.70476,73,29,93,1,1,0,0,1,1,2.6008
17,1,0.75984,0.64969,0.70476,74,3,129,1,0,0,0,1,1,1.1103
17,1,0.75984,0.64969,0.70476,75,20,115,0,0,1,1,1,1,1.4893
17,1,0.75984,0.64969,0.70476,76,3,129,1,1,1,1,1,1,1.189
17,1,0.75984,0.64969,0.70476,77,8,129,1,0,0,0,1,1,1.0521
17,1,0.75984,0.64969,0.70476,78,30,97,0,0,1,1,1,1,2.7823
17,1,0.75984,0.64969,0.70476,79,20,115,0,1,1,1,1,1,1.2814
17,1,0.75984,0.64969,0.70476,80,5,133,1,1,1,1,1,1,1.4299
17,1,0.75984,0.64969,0.70476,81,20,115,0,1,0,0,1,1,1.1846
17,1,0.75984,0.64969,0.70476,82,16,111,0,1,1,1,1,1,1.6078
17,1,0.75984,0.64969,0.70476,83,2,131,1,0,1,1,1,1,1.3515
17,1,0.75984,0.64969,0.70476,84,9,129,0,0,1,1,1,1,3.4736
17,1,0.75984,0.64969,0.70476,87,12,122,1,1,0,0,1,1,1.6909
17,1,0.75984,0.64969,0.70476,88,11,123,1,0,1,1,1,1,1.4487
17,1,0.75984,0.64969,0.70476,90,22,115,0,1,0,0,1,1,1.0416
17,1,0.75984,0.64969,0.70476,91,23,109,1,1,0,0,1,1,1.6832
17,1,0.75984,0.64969,0.70476,92,28,108,1,0,1,1,1,1,1.5234
17,1,0.75984,0.64969,0.70476,93,26,105,0,0,1,1,1,1,1.9721
17,1,0.75984,0.64969,0.70476,95,24,110,1,0,1,1,1,1,2.4368
17,1,0.75984,0.64969,0.70476,96,28,100,0,1,1,1,1,1,2.0106
17,1,0.75984,0.64969,0.70476,97,8,128,0,0,1,1,1,1,2.1593
17,1,0.75984,0.64969,0.70476,99,26,106,1,0,1,1,1,1,1.1975
17,1,0.75984,0.64969,0.70476,100,10,128,0,1,1,1,1,1,1.603
17,1,0.75984,0.64969,0.70476,101,4,128,1,0,0,0,1,1,1.0774
17,1,0.75984,0.64969,0.70476,102,3,133,0,0,0,0,1,1,1.8741
17,1,0.75984,0.64969,0.70476,104,2,133,0,1,0,0,1,1,1.1484
17,1,0.75984,0.64969,0.70476,106,2,131,1,1,1,1,1,1,1.2578
17,1,0.75984,0.64969,0.70476,111,12,117,0,1,0,0,1,1,1.2217
17,1,0.75984,0.64969,0.70476,112,17,121,0,1,1,1,1,1,2.9347
17,1,0.75984,0.64969,0.70476,113,15,121,0,0,1,1,1,1,1.236
17,1,0.75984,0.64969,0.70476,114,19,112,0,0,1,1,1,1,1.3593
17,1,0.75984,0.64969,0.70476,115,29,102,0,0,0,0,1,1,1.9605
17,1,0.75984,0.64969,0.70476,118,26,106,1,1,1,1,1,1,1.8613
17,1,0.75984,0.64969,0.70476,119,5,133,1,1,0,0,1,1,1.7358
17,1,0.75984,0.64969,0.70476,120,12,117,0,0,1,1,1,1,1.9072
17,1,0.75984,0.64969,0.70476,121,18,117,0,0,0,0,1,1,2.0285
17,1,0.75984,0.64969,0.70476,122,10,128,0,0,1,1,1,1,1.4649
17,1,0.75984,0.64969,0.70476,123,2,133,0,0,0,0,1,1,1.3243
17,1,0.75984,0.64969,0.70476,124,1,136,0,1,0,0,1,1,1.2169
17,1,0.75984,0.64969,0.70476,126,13,118,0,1,0,0,1,1,2.2639
17,1,0.75984,0.64969,0.70476,127,25,106,1,0,1,1,1,1,2.3054
17,1,0.75984,0.64969,0.70476,128,13,118,0,1,1,1,1,1,1.5813
17,1,0.75984,0.64969,0.70476,129,29,102,0,1,0,0,1,1,1.7022
