subID,domEyeR,threshStHi,threshStLo,thresh,Trial_number,Sentence_ID,Sentence_pixel_length,Congruent_1,Familiar_1,LocationTop_1,Cued_1,Trialcorrect_1,Trialbroken_1,ST
49,1,0.20051,0.1378,0.16915,1,15,116,1,1,1,1,1,1,1.2643
49,1,0.20051,0.1378,0.16915,2,3,133,0,1,0,0,1,1,1.2155
49,1,0.20051,0.1378,0.16915,3,19,115,1,0,0,0,1,1,1.2749
49,1,0.20051,0.1378,0.16915,4,4,125,0,0,1,1,1,1,1.2058
49,1,0.20051,0.1378,0.16915,5,3,133,0,0,1,1,1,1,1.2257
49,1,0.20051,0.1378,0.16915,6,31,0,1,1,1,1,0,0,5.0074
49,1,0.20051,0.1378,0.16915,7,31,0,1,1,1,1,0,0,5.0039
49,1,0.20051,0.1378,0.16915,8,7,127,1,0,1,1,1,1,1.2742
49,1,0.20051,0.1378,0.16915,9,17,121,0,1,1,1,1,1,1.4158
49,1,0.20051,0.1378,0.16915,10,28,108,1,0,1,1,1,1,1.3945
49,1,0.20051,0.1378,0.16915,11,3,133,0,0,0,0,1,1,1.1898
49,1,0.20051,0.1378,0.16915,12,11,125,0,0,1,1,1,1,1.357
49,1,0.20051,0.1378,0.16915,13,30,96,1,1,0,0,1,1,1.1947
49,1,0.20051,0.1378,0.16915,14,27,104,0,0,1,1,1,1,1.2735
49,1,0.20051,0.1378,0.16915,15,11,125,0,1,1,1,1,1,1.3399
49,1,0.20051,0.1378,0.16915,16,8,128,0,1,1,1,1,1,1.3658
49,1,0.20051,0.1378,0.16915,17,18,117,0,0,0,0,1,1,1.1661
49,1,0.20051,0.1378,0.16915,18,4,128,1,0,0,0,1,1,1.3445
49,1,0.20051,0.1378,0.16915,19,4,125,0,1,0,0,1,1,1.0277
49,1,0.20051,0.1378,0.16915,20,29,102,0,0,0,0,1,1,1.2779
49,1,0.20051,0.1378,0.16915,21,18,117,0,0,1,1,1,1,1.3727
49,1,0.20051,0.1378,0.16915,22,14,121,1,0,0,0,0,0,5.0108
49,1,0.20051,0.1378,0.16915,23,31,0,1,1,1,1,0,0,5.0137
49,1,0.20051,0.1378,0.16915,24,31,0,1,1,1,1,0,0,5.0071
49,1,0.20051,0.1378,0.16915,25,28,108,1,1,1,1,1,1,1.3886
49,1,0.20051,0.1378,0.16915,26,31,0,1,1,1,1,0,0,5.0084
49,1,0.20051,0.1378,0.16915,27,29,93,1,1,1,1,1,1,1.8154
49,1,0.20051,0.1378,0.16915,28,10,124,1,1,1,1,1,1,1.3408
49,1,0.20051,0.1378,0.16915,29,31,0,1,1,1,1,0,0,5.0048
49,1,0.20051,0.1378,0.16915,30,3,133,0,0,1,1,0,0,5.0139
49,1,0.20051,0.1378,0.16915,31,23,103,0,1,1,1,1,1,1.4812
49,1,0.20051,0.1378,0.16915,32,23,109,1,0,0,0,1,1,1.4657
49,1,0.20051,0.1378,0.16915,33,4,125,0,0,0,0,1,1,1.4311
49,1,0.20051,0.1378,0.16915,34,3,129,1,0,1,1,1,1,1.3994
49,1,0.20051,0.1378,0.16915,35,31,0,1,1,1,1,0,0,5.0108
49,1,0.20051,0.1378,0.16915,36,12,117,0,0,1,1,1,1,1.5906
49,1,0.20051,0.1378,0.16915,37,15,116,1,0,0,0,1,1,1.3105
49,1,0.20051,0.1378,0.16915,38,22,111,1,1,1,1,1,1,1.4063
49,1,0.20051,0.1378,0.16915,39,30,97,0,0,0,0,1,1,1.153
49,1,0.20051,0.1378,0.16915,40,27,104,0,1,1,1,1,1,1.3898
49,1,0.20051,0.1378,0.16915,41,7,128,0,0,1,1,1,1,1.5946
49,1,0.20051,0.1378,0.16915,42,29,93,1,1,0,0,1,1,1.3498
49,1,0.20051,0.1378,0.16915,43,28,108,1,1,0,0,1,1,1.5453
49,1,0.20051,0.1378,0.16915,44,8,128,0,0,1,1,1,1,1.1057
49,1,0.20051,0.1378,0.16915,45,17,113,1,1,1,1,1,1,1.6589
49,1,0.20051,0.1378,0.16915,46,7,128,0,0,1,1,1,1,1.2297
49,1,0.20051,0.1378,0.16915,47,4,125,0,1,1,1,1,1,1.5537
49,1,0.20051,0.1378,0.16915,48,17,121,0,1,0,0,1,1,1.4955
49,1,0.20051,0.1378,0.16915,49,8,128,0,1,0,0,1,1,1.4614
49,1,0.20051,0.1378,0.16915,50,11,123,1,0,0,0,1,1,1.5232
49,1,0.20051,0.1378,0.16915,51,24,110,0,1,1,1,1,1,1.3843
49,1,0.20051,0.1378,0.16915,52,11,123,1,1,0,0,1,1,1.2616
49,1,0.20051,0.1378,0.16915,53,9,129,0,0,1,1,1,1,1.3476
49,1,0.20051,0.1378,0.16915,54,10,128,0,1,1,1,1,1,1.5974
49,1,0.20051,0.1378,0.16915,55,25,106,1,0,1,1,1,1,1.5445
49,1,0.20051,0.1378,0.16915,56,6,129,0,1,1,1,0,0,5.0003
49,1,0.20051,0.1378,0.16915,57,18,111,1,0,1,1,0,0,5.0049
49,1,0.20051,0.1378,0.16915,58,12,122,1,0,1,1,1,1,1.8809
49,1,0.20051,0.1378,0.16915,59,18,117,0,0,1,1,1,1,2.0488
49,1,0.20051,0.1378,0.16915,60,31,0,1,1,1,1,0,0,5.0103
49,1,0.20051,0.1378,0.16915,61,6,129,1,1,0,0,1,1,2.246
49,1,0.20051,0.1378,0.16915,62,1,134,1,0,1,1,1,1,3.1518
49,1,0.20051,0.1378,0.16915,63,31,0,1,1,1,1,0,0,5.0162
49,1,0.20051,0.1378,0.16915,64,3,129,1,1,1,1,1,1,1.4974
49,1,0.20051,0.1378,0.16915,65,12,117,0,1,1,1,1,1,2.9572
49,1,0.20051,0.1378,0.16915,66,9,129,0,0,1,1,1,1,2.4787
49,1,0.20051,0.1378,0.16915,67,1,134,1,1,1,1,1,1,2.9008
49,1,0.20051,0.1378,0.16915,68,24,110,0,0,1,1,1,1,1.9886
49,1,0.20051,0.1378,0.16915,69,26,105,0,1,1,1,1,1,1.7002
49,1,0.20051,0.1378,0.16915,70,31,0,1,1,1,1,0,0,5.0104
49,1,0.20051,0.1378,0.16915,71,21,114,1,1,1,1,1,1,2.1573
49,1,0.20051,0.1378,0.16915,72,15,121,0,1,1,1,1,1,1.8037
49,1,0.20051,0.1378,0.16915,73,8,129,1,1,1,1,1,1,1.5712
49,1,0.20051,0.1378,0.16915,74,4,128,1,1,1,1,1,1,1.3696
49,1,0.20051,0.1378,0.16915,75,19,115,1,1,1,1,1,1,2.0895
49,1,0.20051,0.1378,0.16915,76,15,121,0,0,1,1,1,1,1.6728
49,1,0.20051,0.1378,0.16915,77,31,0,1,1,1,1,0,0,5.0148
49,1,0.20051,0.1378,0.16915,78,5,129,0,1,1,1,0,0,5.0098
49,1,0.20051,0.1378,0.16915,79,20,115,0,0,1,1,1,1,1.5096
49,1,0.20051,0.1378,0.16915,80,17,121,0,0,0,0,0,1,3.2327
49,1,0.20051,0.1378,0.16915,81,5,129,0,0,1,1,0,0,5.0135
49,1,0.20051,0.1378,0.16915,82,28,100,0,1,0,0,0,0,5.0131
49,1,0.20051,0.1378,0.16915,83,19,112,0,0,1,1,1,1,1.3714
49,1,0.20051,0.1378,0.16915,84,28,100,0,0,1,1,1,1,3.1192
49,1,0.20051,0.1378,0.16915,85,30,97,0,0,1,1,1,1,1.6543
49,1,0.20051,0.1378,0.16915,86,7,127,1,1,1,1,1,1,2.4497
49,1,0.20051,0.1378,0.16915,87,20,110,1,1,1,1,1,1,1.4314
49,1,0.20051,0.1378,0.16915,88,14,121,1,1,1,1,1,1,1.3216
49,1,0.20051,0.1378,0.16915,89,12,117,0,1,0,0,1,1,1.6881
49,1,0.20051,0.1378,0.16915,90,14,115,0,0,1,1,1,1,1.6385
49,1,0.20051,0.1378,0.16915,91,25,111,0,1,1,1,1,1,1.8412
49,1,0.20051,0.1378,0.16915,92,5,133,1,0,1,1,1,1,1.9364
49,1,0.20051,0.1378,0.16915,93,17,113,1,0,0,0,1,1,1.4983
49,1,0.20051,0.1378,0.16915,94,21,109,0,0,1,1,1,1,1.2989
49,1,0.20051,0.1378,0.16915,95,11,125,0,0,0,0,1,1,1.2489
49,1,0.20051,0.1378,0.16915,96,27,104,0,1,0,0,1,1,1.4309
49,1,0.20051,0.1378,0.16915,97,24,110,1,1,1,1,0,1,2.5953
49,1,0.20051,0.1378,0.16915,98,13,118,0,1,0,0,1,1,1.8318
49,1,0.20051,0.1378,0.16915,99,29,93,1,0,1,1,1,1,2.3436
49,1,0.20051,0.1378,0.16915,100,23,103,0,1,1,1,1,1,1.8647
49,1,0.20051,0.1378,0.16915,101,29,102,0,1,1,1,1,1,1.5455
49,1,0.20051,0.1378,0.16915,102,8,129,1,0,0,0,1,1,1.3047
49,1,0.20051,0.1378,0.16915,103,18,111,1,0,1,1,1,1,1.3193
49,1,0.20051,0.1378,0.16915,104,20,115,0,0,0,0,1,1,1.4863
49,1,0.20051,0.1378,0.16915,105,13,118,0,0,1,1,1,1,0.067267
49,1,0.20051,0.1378,0.16915,106,31,0,1,1,1,1,0,0,5.0159
49,1,0.20051,0.1378,0.16915,107,24,110,1,1,0,0,1,1,1.2576
49,1,0.20051,0.1378,0.16915,108,13,118,1,1,1,1,1,1,1.5015
49,1,0.20051,0.1378,0.16915,109,28,108,1,0,0,0,1,1,1.1872
49,1,0.20051,0.1378,0.16915,110,3,133,0,1,1,1,1,1,1.3821
49,1,0.20051,0.1378,0.16915,111,20,110,1,1,0,0,1,1,1.3727
49,1,0.20051,0.1378,0.16915,112,12,122,1,1,0,0,1,1,1.6672
49,1,0.20051,0.1378,0.16915,113,12,122,1,1,1,1,1,1,1.9794
49,1,0.20051,0.1378,0.16915,114,13,118,0,1,1,1,1,1,2.0031
49,1,0.20051,0.1378,0.16915,115,30,96,1,0,1,1,1,1,1.5799
49,1,0.20051,0.1378,0.16915,116,15,116,1,1,0,0,1,1,1.3452
49,1,0.20051,0.1378,0.16915,117,1,134,1,0,1,1,1,1,1.5156
49,1,0.20051,0.1378,0.16915,118,6,129,0,0,0,0,1,1,1.9124
49,1,0.20051,0.1378,0.16915,119,20,115,0,1,1,1,1,1,1.9928
49,1,0.20051,0.1378,0.16915,120,28,100,0,1,1,1,1,1,3.3553
49,1,0.20051,0.1378,0.16915,121,31,0,1,1,1,1,0,0,5.0061
49,1,0.20051,0.1378,0.16915,122,19,112,0,1,1,1,1,1,1.1045
49,1,0.20051,0.1378,0.16915,123,2,131,1,0,1,1,1,1,1.7255
49,1,0.20051,0.1378,0.16915,124,24,110,0,1,0,0,1,1,1.7298
49,1,0.20051,0.1378,0.16915,125,16,128,1,0,1,1,1,1,1.4322
49,1,0.20051,0.1378,0.16915,126,9,125,1,0,1,1,1,1,1.4968
49,1,0.20051,0.1378,0.16915,127,16,128,1,1,0,0,1,1,1.6031
49,1,0.20051,0.1378,0.16915,128,5,129,0,1,0,0,1,1,2
49,1,0.20051,0.1378,0.16915,129,18,111,1,1,1,1,1,1,2.4031
49,1,0.20051,0.1378,0.16915,130,4,128,1,0,1,1,1,1,2.6545
