subID,domEyeR,threshStHi,threshStLo,thresh,Trial_number,Sentence_ID,Sentence_pixel_length,Congruent_1,Familiar_1,LocationTop_1,Cued_1,Trialcorrect_1,Trialbroken_1,ST
44,0,0.46079,0.32887,0.39483,1,26,106,1,1,0,1,1,1,1.6393
44,0,0.46079,0.32887,0.39483,2,11,125,0,0,0,1,1,1,1.7126
44,0,0.46079,0.32887,0.39483,3,29,93,1,0,0,1,1,1,1.6671
44,0,0.46079,0.32887,0.39483,4,10,128,0,0,1,0,1,1,1.5133
44,0,0.46079,0.32887,0.39483,5,21,109,0,1,0,1,1,1,1.6522
44,0,0.46079,0.32887,0.39483,6,19,112,0,0,0,1,1,1,1.2605
44,0,0.46079,0.32887,0.39483,7,18,111,1,1,1,0,1,1,1.6019
44,0,0.46079,0.32887,0.39483,8,6,129,0,1,0,1,1,1,1.1883
44,0,0.46079,0.32887,0.39483,9,31,0,1,1,1,0,0,0,5.0124
44,0,0.46079,0.32887,0.39483,10,18,117,0,1,1,0,1,1,1.7147
44,0,0.46079,0.32887,0.39483,11,28,100,0,1,0,1,1,1,1.3934
44,0,0.46079,0.32887,0.39483,12,8,129,1,0,1,0,1,1,1.5685
44,0,0.46079,0.32887,0.39483,13,5,133,1,1,0,1,1,1,1.4772
44,0,0.46079,0.32887,0.39483,14,17,121,0,1,0,1,1,1,1.3095
44,0,0.46079,0.32887,0.39483,15,26,106,1,1,1,0,1,1,1.6068
44,0,0.46079,0.32887,0.39483,16,30,97,0,1,1,0,1,1,1.378
44,0,0.46079,0.32887,0.39483,17,19,115,1,0,0,1,1,1,1.2137
44,0,0.46079,0.32887,0.39483,18,8,129,1,1,0,1,1,1,1.1857
44,0,0.46079,0.32887,0.39483,19,9,129,0,0,0,1,1,1,1.4971
44,0,0.46079,0.32887,0.39483,20,19,112,0,1,0,1,1,1,1.2942
44,0,0.46079,0.32887,0.39483,21,12,122,1,1,0,1,1,1,1.3163
44,0,0.46079,0.32887,0.39483,22,13,118,0,1,0,1,1,1,1.3931
44,0,0.46079,0.32887,0.39483,23,6,129,1,0,0,1,1,1,1.1893
44,0,0.46079,0.32887,0.39483,24,10,128,0,1,0,1,1,1,1.2679
44,0,0.46079,0.32887,0.39483,25,7,127,1,0,0,1,1,1,1.4821
44,0,0.46079,0.32887,0.39483,26,11,125,0,0,1,0,1,1,1.4349
44,0,0.46079,0.32887,0.39483,27,23,109,1,1,0,1,1,1,1.2282
44,0,0.46079,0.32887,0.39483,28,20,115,0,1,0,1,1,1,1.1314
44,0,0.46079,0.32887,0.39483,29,20,110,1,0,0,1,1,1,2.0838
44,0,0.46079,0.32887,0.39483,30,16,128,1,1,1,0,1,1,1.7348
44,0,0.46079,0.32887,0.39483,31,13,118,0,1,1,0,1,1,1.5002
44,0,0.46079,0.32887,0.39483,32,31,0,1,1,1,0,0,0,5.0122
44,0,0.46079,0.32887,0.39483,33,28,100,0,1,0,1,1,1,1.3097
44,0,0.46079,0.32887,0.39483,34,30,96,1,0,0,1,1,1,1.333
44,0,0.46079,0.32887,0.39483,35,13,118,1,0,0,1,1,1,1.3759
44,0,0.46079,0.32887,0.39483,36,1,136,0,0,0,1,1,1,1.2567
44,0,0.46079,0.32887,0.39483,37,1,136,0,1,1,0,1,1,1.2803
44,0,0.46079,0.32887,0.39483,38,25,106,1,1,1,0,1,1,1.4643
44,0,0.46079,0.32887,0.39483,39,20,110,1,0,0,1,1,1,1.2946
44,0,0.46079,0.32887,0.39483,40,11,123,1,0,0,1,1,1,2.0205
44,0,0.46079,0.32887,0.39483,41,20,110,1,1,1,0,0,1,1.6656
