subID,domEyeR,threshStHi,threshStLo,thresh,Trial_number,Sentence_ID,Sentence_pixel_length,Congruent_1,Familiar_1,LocationTop_1,Cued_1,Trialcorrect_1,Trialbroken_1,ST
24,1,0.66796,0.56521,0.61659,1,11,123,1,1,0,0,1,1,1.0731
24,1,0.66796,0.56521,0.61659,2,31,0,1,1,1,1,0,0,5.0092
24,1,0.66796,0.56521,0.61659,3,25,111,0,0,1,1,1,1,1.3502
24,1,0.66796,0.56521,0.61659,4,23,109,1,0,1,1,1,1,1.556
24,1,0.66796,0.56521,0.61659,5,13,118,0,1,0,0,1,1,1.6017
24,1,0.66796,0.56521,0.61659,6,7,128,0,0,1,1,1,1,1.5526
24,1,0.66796,0.56521,0.61659,7,19,112,0,1,1,1,1,1,1.4512
24,1,0.66796,0.56521,0.61659,8,18,117,0,0,1,1,1,1,1.3677
24,1,0.66796,0.56521,0.61659,9,14,115,0,1,1,1,1,1,1.0099
24,1,0.66796,0.56521,0.61659,10,31,0,1,1,1,1,0,0,5.0069
24,1,0.66796,0.56521,0.61659,11,15,116,1,1,1,1,1,1,1.0964
24,1,0.66796,0.56521,0.61659,12,6,129,1,1,1,1,1,1,1.0335
24,1,0.66796,0.56521,0.61659,13,24,110,1,0,1,1,1,1,2.2919
24,1,0.66796,0.56521,0.61659,14,25,106,1,1,1,1,1,1,1.9422
24,1,0.66796,0.56521,0.61659,15,14,121,1,0,0,0,1,1,1.1058
24,1,0.66796,0.56521,0.61659,16,27,104,0,0,1,1,1,1,3.0996
24,1,0.66796,0.56521,0.61659,17,17,113,1,0,1,1,1,1,2.3134
24,1,0.66796,0.56521,0.61659,18,22,115,0,0,0,0,0,0,5.0125
24,1,0.66796,0.56521,0.61659,19,19,115,1,1,0,0,1,1,0.95168
24,1,0.66796,0.56521,0.61659,20,10,128,0,0,0,0,1,1,1.7476
24,1,0.66796,0.56521,0.61659,21,21,109,0,1,1,1,1,1,1.4825
24,1,0.66796,0.56521,0.61659,22,31,0,1,1,1,1,0,0,5.0052
24,1,0.66796,0.56521,0.61659,23,26,105,0,0,1,1,1,1,1.7784
24,1,0.66796,0.56521,0.61659,24,23,103,0,0,0,0,1,1,1.3556
24,1,0.66796,0.56521,0.61659,25,17,113,1,0,0,0,1,1,2.0289
24,1,0.66796,0.56521,0.61659,26,4,125,0,0,1,1,1,1,4.1742
24,1,0.66796,0.56521,0.61659,27,22,111,1,0,0,0,0,0,5.007
24,1,0.66796,0.56521,0.61659,28,27,106,1,1,1,1,1,1,2.2893
24,1,0.66796,0.56521,0.61659,29,24,110,0,1,1,1,1,1,3.187
24,1,0.66796,0.56521,0.61659,30,16,111,0,0,0,0,1,1,0.89705
24,1,0.66796,0.56521,0.61659,31,13,118,1,1,1,1,1,1,1.0467
24,1,0.66796,0.56521,0.61659,32,28,100,0,0,0,0,1,1,2.4731
24,1,0.66796,0.56521,0.61659,33,29,102,0,0,1,1,1,1,2.0088
24,1,0.66796,0.56521,0.61659,34,27,106,1,0,1,1,0,1,3.2653
24,1,0.66796,0.56521,0.61659,35,24,110,1,0,1,1,0,1,3.102
24,1,0.66796,0.56521,0.61659,36,10,128,0,0,1,1,0,1,2.37
24,1,0.66796,0.56521,0.61659,37,30,96,1,0,0,0,1,1,1.2838
24,1,0.66796,0.56521,0.61659,38,31,0,1,1,1,1,0,0,5.0146
24,1,0.66796,0.56521,0.61659,39,23,109,1,1,1,1,0,1,3.1254
24,1,0.66796,0.56521,0.61659,40,5,129,0,0,1,1,0,0,5.0111
24,1,0.66796,0.56521,0.61659,41,20,115,0,0,0,0,1,1,3.2589
24,1,0.66796,0.56521,0.61659,42,30,96,1,0,1,1,0,1,4.4396
24,1,0.66796,0.56521,0.61659,43,23,103,0,0,1,1,1,1,3.774
24,1,0.66796,0.56521,0.61659,44,21,109,0,0,0,0,1,1,1.9007
24,1,0.66796,0.56521,0.61659,45,26,106,1,1,0,0,1,1,3.3
24,1,0.66796,0.56521,0.61659,46,30,97,0,0,0,0,1,1,2.9958
24,1,0.66796,0.56521,0.61659,47,17,113,1,1,1,1,1,1,1.6615
24,1,0.66796,0.56521,0.61659,48,4,128,1,0,1,1,1,1,2.4461
24,1,0.66796,0.56521,0.61659,49,31,0,1,1,1,1,0,0,5.0013
24,1,0.66796,0.56521,0.61659,50,24,110,0,1,0,0,1,1,3.5439
24,1,0.66796,0.56521,0.61659,51,4,125,0,1,1,1,1,1,2.0617
24,1,0.66796,0.56521,0.61659,52,31,0,1,1,1,1,0,0,5.0165
24,1,0.66796,0.56521,0.61659,53,27,104,0,0,0,0,1,1,2.0799
24,1,0.66796,0.56521,0.61659,54,10,124,1,1,1,1,1,1,1.0508
24,1,0.66796,0.56521,0.61659,55,31,0,1,1,1,1,0,0,5.006
24,1,0.66796,0.56521,0.61659,56,28,108,1,1,1,1,1,1,1.0957
24,1,0.66796,0.56521,0.61659,57,20,110,1,0,1,1,1,1,1.418
24,1,0.66796,0.56521,0.61659,58,3,129,1,0,1,1,1,1,1.7788
24,1,0.66796,0.56521,0.61659,59,1,136,0,0,1,1,1,1,1.8292
24,1,0.66796,0.56521,0.61659,60,13,118,0,0,0,0,1,1,1.2891
24,1,0.66796,0.56521,0.61659,61,15,116,1,1,1,1,1,1,1.2434
24,1,0.66796,0.56521,0.61659,62,16,128,1,1,1,1,1,1,1.4292
24,1,0.66796,0.56521,0.61659,63,31,0,1,1,1,1,0,0,5.0163
24,1,0.66796,0.56521,0.61659,64,31,0,1,1,1,1,0,0,5.003
24,1,0.66796,0.56521,0.61659,65,26,106,1,0,0,0,1,1,1.4214
24,1,0.66796,0.56521,0.61659,66,31,0,1,1,1,1,0,0,5.0124
24,1,0.66796,0.56521,0.61659,67,27,106,1,0,0,0,1,1,1.0223
24,1,0.66796,0.56521,0.61659,68,18,117,0,1,1,1,1,1,1.6369
24,1,0.66796,0.56521,0.61659,69,22,115,0,1,1,1,1,1,1.3131
24,1,0.66796,0.56521,0.61659,70,31,0,1,1,1,1,0,0,5.0005
24,1,0.66796,0.56521,0.61659,71,10,124,1,0,1,1,1,1,2.473
24,1,0.66796,0.56521,0.61659,72,5,133,1,0,1,1,1,1,2.0214
24,1,0.66796,0.56521,0.61659,73,17,113,1,0,1,1,1,1,2.8285
24,1,0.66796,0.56521,0.61659,74,15,121,0,1,1,1,0,1,2.4715
24,1,0.66796,0.56521,0.61659,75,10,128,0,1,0,0,1,1,0.73241
24,1,0.66796,0.56521,0.61659,76,6,129,1,0,1,1,1,1,0.86397
24,1,0.66796,0.56521,0.61659,77,30,97,0,0,1,1,1,1,1.116
24,1,0.66796,0.56521,0.61659,78,9,129,0,0,1,1,1,1,0.91085
24,1,0.66796,0.56521,0.61659,79,17,121,0,1,1,1,1,1,0.90558
24,1,0.66796,0.56521,0.61659,80,9,125,1,0,1,1,0,1,1.4818
24,1,0.66796,0.56521,0.61659,81,21,114,1,0,1,1,1,1,1.7112
24,1,0.66796,0.56521,0.61659,82,19,115,1,0,0,0,1,1,1.0539
24,1,0.66796,0.56521,0.61659,83,18,111,1,1,1,1,1,1,2.8679
24,1,0.66796,0.56521,0.61659,84,21,114,1,1,1,1,1,1,1.8285
