subID,domEyeR,threshStHi,threshStLo,thresh,Trial_number,Sentence_ID,Sentence_pixel_length,Congruent_1,Familiar_1,LocationTop_1,Cued_1,Trialcorrect_1,Trialbroken_1,ST
43,1,0.10228,0.044909,0.073592,1,16,128,1,0,0,0,1,1,2.0836
43,1,0.10228,0.044909,0.073592,2,12,122,1,1,0,0,1,1,1.8182
43,1,0.10228,0.044909,0.073592,3,26,105,0,1,1,1,1,1,1.9403
43,1,0.10228,0.044909,0.073592,4,5,133,1,0,0,0,1,1,1.8279
43,1,0.10228,0.044909,0.073592,5,30,96,1,0,0,0,1,1,1.8538
43,1,0.10228,0.044909,0.073592,6,10,128,0,1,0,0,1,1,1.9375
43,1,0.10228,0.044909,0.073592,7,2,133,0,1,1,1,1,1,2.255
43,1,0.10228,0.044909,0.073592,8,8,128,0,0,0,0,1,1,1.7184
43,1,0.10228,0.044909,0.073592,9,31,0,1,1,1,1,0,0,5.0015
43,1,0.10228,0.044909,0.073592,10,12,122,1,0,1,1,1,1,1.8031
43,1,0.10228,0.044909,0.073592,11,23,109,1,1,1,1,1,1,1.5239
43,1,0.10228,0.044909,0.073592,12,4,125,0,1,0,0,1,1,1.6379
43,1,0.10228,0.044909,0.073592,13,13,118,0,1,1,1,1,1,1.8171
43,1,0.10228,0.044909,0.073592,14,25,106,1,0,1,1,1,1,1.796
43,1,0.10228,0.044909,0.073592,15,17,113,1,0,1,1,1,1,1.8732
43,1,0.10228,0.044909,0.073592,16,18,117,0,1,0,0,1,1,1.7619
43,1,0.10228,0.044909,0.073592,17,10,124,1,1,1,1,1,1,1.7113
43,1,0.10228,0.044909,0.073592,18,28,108,1,1,1,1,1,1,2.127
43,1,0.10228,0.044909,0.073592,19,27,104,0,0,1,1,1,1,1.6366
43,1,0.10228,0.044909,0.073592,20,23,109,1,0,0,0,1,1,1.6688
43,1,0.10228,0.044909,0.073592,21,19,112,0,1,0,0,1,1,1.5902
43,1,0.10228,0.044909,0.073592,22,28,100,0,1,1,1,1,1,1.9602
43,1,0.10228,0.044909,0.073592,23,8,129,1,0,1,1,1,1,1.8126
43,1,0.10228,0.044909,0.073592,24,6,129,1,0,0,0,1,1,1.6715
43,1,0.10228,0.044909,0.073592,25,12,117,0,1,1,1,1,1,1.7748
43,1,0.10228,0.044909,0.073592,26,28,100,0,1,0,0,1,1,1.7526
43,1,0.10228,0.044909,0.073592,27,31,0,1,1,1,1,0,0,5.0006
43,1,0.10228,0.044909,0.073592,28,15,121,0,1,1,1,1,1,1.7935
43,1,0.10228,0.044909,0.073592,29,26,105,0,0,1,1,1,1,1.7429
43,1,0.10228,0.044909,0.073592,30,12,117,0,0,1,1,1,1,1.4275
43,1,0.10228,0.044909,0.073592,31,10,124,1,0,1,1,1,1,1.9238
43,1,0.10228,0.044909,0.073592,32,27,106,1,1,1,1,1,1,2.0871
43,1,0.10228,0.044909,0.073592,33,3,133,0,1,0,0,1,1,1.5324
43,1,0.10228,0.044909,0.073592,34,18,111,1,0,0,0,1,1,1.6826
43,1,0.10228,0.044909,0.073592,35,18,111,1,0,1,1,1,1,1.6114
43,1,0.10228,0.044909,0.073592,36,19,115,1,1,0,0,1,1,1.58
43,1,0.10228,0.044909,0.073592,37,3,133,0,1,1,1,1,1,1.9987
43,1,0.10228,0.044909,0.073592,38,13,118,0,0,1,1,1,1,1.9506
43,1,0.10228,0.044909,0.073592,39,18,117,0,0,1,1,1,1,2.1561
43,1,0.10228,0.044909,0.073592,40,5,133,1,0,1,1,1,1,1.9775
43,1,0.10228,0.044909,0.073592,41,27,104,0,1,1,1,1,1,1.7892
43,1,0.10228,0.044909,0.073592,42,26,106,1,1,0,0,1,1,1.7929
43,1,0.10228,0.044909,0.073592,43,21,114,1,0,1,1,1,1,1.5763
43,1,0.10228,0.044909,0.073592,44,2,131,1,0,1,1,1,1,1.606
43,1,0.10228,0.044909,0.073592,45,16,128,1,1,1,1,1,1,1.7411
43,1,0.10228,0.044909,0.073592,46,30,96,1,1,0,0,1,1,1.7736
43,1,0.10228,0.044909,0.073592,47,20,110,1,0,1,1,1,1,1.8714
43,1,0.10228,0.044909,0.073592,48,24,110,1,0,1,1,1,1,1.788
43,1,0.10228,0.044909,0.073592,49,13,118,0,0,1,1,1,1,1.6787
43,1,0.10228,0.044909,0.073592,50,24,110,0,0,1,1,1,1,1.8684
43,1,0.10228,0.044909,0.073592,51,30,97,0,1,1,1,1,1,1.8646
43,1,0.10228,0.044909,0.073592,52,8,128,0,1,0,0,1,1,1.902
43,1,0.10228,0.044909,0.073592,53,27,106,1,1,1,1,1,1,1.6537
43,1,0.10228,0.044909,0.073592,54,4,125,0,1,1,1,1,1,1.6501
43,1,0.10228,0.044909,0.073592,55,6,129,1,0,1,1,1,1,1.9412
43,1,0.10228,0.044909,0.073592,56,4,128,1,0,1,1,1,1,2.1864
43,1,0.10228,0.044909,0.073592,57,4,128,1,1,1,1,1,1,1.7557
43,1,0.10228,0.044909,0.073592,58,9,129,0,0,1,1,1,1,1.7789
43,1,0.10228,0.044909,0.073592,59,17,121,0,0,0,0,1,1,1.8004
43,1,0.10228,0.044909,0.073592,60,19,112,0,1,1,1,1,1,1.7232
43,1,0.10228,0.044909,0.073592,61,10,128,0,0,1,1,1,1,1.7805
43,1,0.10228,0.044909,0.073592,62,5,129,0,0,1,1,1,1,1.8898
43,1,0.10228,0.044909,0.073592,63,13,118,1,0,1,1,1,1,1.8551
43,1,0.10228,0.044909,0.073592,64,18,111,1,1,1,1,1,1,1.2029
43,1,0.10228,0.044909,0.073592,65,9,125,1,0,1,1,1,1,1.8437
43,1,0.10228,0.044909,0.073592,66,25,111,0,0,1,1,1,1,1.8796
43,1,0.10228,0.044909,0.073592,67,18,117,0,0,1,1,1,1,1.8819
43,1,0.10228,0.044909,0.073592,68,28,108,1,0,1,1,1,1,1.9567
43,1,0.10228,0.044909,0.073592,69,31,0,1,1,1,1,0,0,5.0046
43,1,0.10228,0.044909,0.073592,70,19,115,1,1,1,1,1,1,1.6373
43,1,0.10228,0.044909,0.073592,71,3,129,1,0,0,0,1,1,1.7718
43,1,0.10228,0.044909,0.073592,72,16,111,0,0,1,1,1,1,1.9058
43,1,0.10228,0.044909,0.073592,73,13,118,1,1,1,1,1,1,1.7103
43,1,0.10228,0.044909,0.073592,74,9,129,0,0,0,0,1,1,1.4796
43,1,0.10228,0.044909,0.073592,75,8,128,0,1,1,1,1,1,1.968
43,1,0.10228,0.044909,0.073592,76,17,113,1,0,1,1,1,1,1.8706
43,1,0.10228,0.044909,0.073592,77,11,125,0,1,0,0,1,1,1.5815
43,1,0.10228,0.044909,0.073592,78,6,129,1,1,0,0,1,1,1.6603
43,1,0.10228,0.044909,0.073592,79,23,109,1,1,1,1,1,1,1.6248
43,1,0.10228,0.044909,0.073592,80,26,105,0,1,1,1,1,1,1.789
43,1,0.10228,0.044909,0.073592,81,17,121,0,1,0,0,1,1,1.6513
43,1,0.10228,0.044909,0.073592,82,3,129,1,0,1,1,1,1,1.3484
43,1,0.10228,0.044909,0.073592,83,24,110,1,1,1,1,1,1,1.7387
43,1,0.10228,0.044909,0.073592,84,14,115,0,0,1,1,1,1,1.8284
43,1,0.10228,0.044909,0.073592,85,31,0,1,1,1,1,0,0,5.0166
43,1,0.10228,0.044909,0.073592,86,11,123,1,1,0,0,1,1,1.7057
43,1,0.10228,0.044909,0.073592,87,5,133,1,1,0,0,1,1,1.8269
43,1,0.10228,0.044909,0.073592,88,6,129,0,1,1,1,1,1,2.1164
43,1,0.10228,0.044909,0.073592,89,26,105,0,1,0,0,1,1,1.673
43,1,0.10228,0.044909,0.073592,90,9,125,1,0,0,0,1,1,1.5501
43,1,0.10228,0.044909,0.073592,91,26,106,1,0,0,0,1,1,1.4692
43,1,0.10228,0.044909,0.073592,92,17,121,0,1,1,1,1,1,1.9506
43,1,0.10228,0.044909,0.073592,93,29,93,1,0,0,0,1,1,1.5323
43,1,0.10228,0.044909,0.073592,94,11,125,0,0,1,1,1,1,1.8749
43,1,0.10228,0.044909,0.073592,95,23,103,0,0,1,1,1,1,1.905
43,1,0.10228,0.044909,0.073592,96,24,110,0,0,1,1,1,1,1.6326
43,1,0.10228,0.044909,0.073592,97,29,93,1,0,1,1,1,1,2.2416
43,1,0.10228,0.044909,0.073592,98,31,0,1,1,1,1,0,0,5.006
43,1,0.10228,0.044909,0.073592,99,2,133,0,0,1,1,1,1,2.0395
43,1,0.10228,0.044909,0.073592,100,1,134,1,1,1,1,1,1,2.3867
43,1,0.10228,0.044909,0.073592,101,14,121,1,1,0,0,1,1,1.8625
43,1,0.10228,0.044909,0.073592,102,1,134,1,0,0,0,1,1,1.8285
43,1,0.10228,0.044909,0.073592,103,30,97,0,0,0,0,1,1,1.8394
43,1,0.10228,0.044909,0.073592,104,28,100,0,0,1,1,1,1,2.1598
43,1,0.10228,0.044909,0.073592,105,30,96,1,0,1,1,1,1,1.7253
43,1,0.10228,0.044909,0.073592,106,16,128,1,0,1,1,1,1,1.7837
43,1,0.10228,0.044909,0.073592,107,19,115,1,0,1,1,1,1,1.8058
43,1,0.10228,0.044909,0.073592,108,7,127,1,0,1,1,1,1,1.9253
43,1,0.10228,0.044909,0.073592,109,2,131,1,1,0,0,1,1,1.7324
43,1,0.10228,0.044909,0.073592,110,21,114,1,1,0,0,1,1,1.4645
43,1,0.10228,0.044909,0.073592,111,5,129,0,0,1,1,1,1,1.8948
43,1,0.10228,0.044909,0.073592,112,22,111,1,1,0,0,1,1,1.7007
43,1,0.10228,0.044909,0.073592,113,22,111,1,1,1,1,1,1,1.2552
43,1,0.10228,0.044909,0.073592,114,26,105,0,0,0,0,1,1,1.8255
43,1,0.10228,0.044909,0.073592,115,1,134,1,1,0,0,1,1,1.8086
43,1,0.10228,0.044909,0.073592,116,14,121,1,0,1,1,1,1,1.9364
43,1,0.10228,0.044909,0.073592,117,19,112,0,0,1,1,1,1,1.8317
43,1,0.10228,0.044909,0.073592,118,27,106,1,1,0,0,1,1,1.7761
43,1,0.10228,0.044909,0.073592,119,20,115,0,0,0,0,1,1,1.5618
43,1,0.10228,0.044909,0.073592,120,15,121,0,0,0,0,1,1,1.7635
43,1,0.10228,0.044909,0.073592,121,10,128,0,1,1,1,1,1,1.9936
43,1,0.10228,0.044909,0.073592,122,27,106,1,0,1,1,1,1,2.1517
43,1,0.10228,0.044909,0.073592,123,23,103,0,1,0,0,1,1,1.8571
43,1,0.10228,0.044909,0.073592,124,1,136,0,1,1,1,1,1,1.8522
43,1,0.10228,0.044909,0.073592,125,25,111,0,1,1,1,1,1,1.753
43,1,0.10228,0.044909,0.073592,126,13,118,0,1,0,0,1,1,1.9729
43,1,0.10228,0.044909,0.073592,127,15,116,1,0,0,0,1,1,1.5893
43,1,0.10228,0.044909,0.073592,128,8,129,1,1,1,1,1,1,2.0844
43,1,0.10228,0.044909,0.073592,129,23,109,1,0,1,1,1,1,2.2693
43,1,0.10228,0.044909,0.073592,130,2,131,1,1,1,1,1,1,1.6334
43,1,0.10228,0.044909,0.073592,131,22,115,0,1,1,1,1,1,1.8984
43,1,0.10228,0.044909,0.073592,132,25,111,0,0,0,0,1,1,1.9141
43,1,0.10228,0.044909,0.073592,133,30,96,1,1,1,1,1,1,1.6478
43,1,0.10228,0.044909,0.073592,134,24,110,1,0,0,0,1,1,1.7025
43,1,0.10228,0.044909,0.073592,135,9,129,0,0,1,1,1,1,1.8296
43,1,0.10228,0.044909,0.073592,136,31,0,1,1,1,1,0,0,5.0008
