Trial_number,Sentence_ID,Sentence_pixel_length,Congruent_1,Familiar_1,LocationTop_1,Cued_1,Trialcorrect_1,Trialbroken_1,ST
0,0,0,0,0,0,0,1,1,1.9326
0,0,0,0,0,0,0,0,0,5.0138
0,0,0,0,0,0,0,2,1,0.93583
0,0,0,0,0,0,0,1,1,0.98186
0,0,0,0,0,0,0,1,1,1.2479
0,0,0,0,0,0,0,2,1,4.878
0,0,0,0,0,0,0,1,1,3.2329
0,0,0,0,0,0,0,1,1,1.5593
0,0,0,0,0,0,0,2,1,1.0777
0,0,0,0,0,0,0,1,1,2.5634
0,0,0,0,0,0,0,1,1,2.0016
0,0,0,0,0,0,0,1,1,1.4765
0,0,0,0,0,0,0,1,1,1.3317
0,0,0,0,0,0,0,1,1,1.2457
0,0,0,0,0,0,0,1,1,1.328
0,0,0,0,0,0,0,2,1,1.2599
0,0,0,0,0,0,0,1,1,1.4466
0,0,0,0,0,0,0,2,1,1.0971
0,0,0,0,0,0,0,1,1,2.6936
0,0,0,0,0,0,0,1,1,1.6007
0,0,0,0,0,0,0,2,1,3.5517
0,0,0,0,0,0,0,1,1,1.2611
0,0,0,0,0,0,0,1,1,1.3851
0,0,0,0,0,0,0,1,1,2.7281
0,0,0,0,0,0,0,1,1,2.2096
0,0,0,0,0,0,0,1,1,1.2887
0,0,0,0,0,0,0,1,1,1.528
0,0,0,0,0,0,0,1,1,1.3782
0,0,0,0,0,0,0,1,1,2.4528
0,0,0,0,0,0,0,1,1,1.015
0,0,0,0,0,0,0,1,1,1.6546
0,0,0,0,0,0,0,1,1,2.1518
0,0,0,0,0,0,0,1,1,1.3067
0,0,0,0,0,0,0,2,1,1.2948
0,0,0,0,0,0,0,1,1,3.88
0,0,0,0,0,0,0,1,1,1.2326
0,0,0,0,0,0,0,1,1,2.8494
0,0,0,0,0,0,0,1,1,2.6709
0,0,0,0,0,0,0,1,1,1.4146
0,0,0,0,0,0,0,1,1,3.687
0,0,0,0,0,0,0,1,1,4.1983
0,0,0,0,0,0,0,2,1,2.9512
0,0,0,0,0,0,0,1,1,1.162
0,0,0,0,0,0,0,1,1,1.4828
0,0,0,0,0,0,0,1,1,2.7472
0,0,0,0,0,0,0,1,1,2.8986
0,0,0,0,0,0,0,2,1,1.8279
0,0,0,0,0,0,0,1,1,1.0642
0,0,0,0,0,0,0,1,1,3.1459
0,0,0,0,0,0,0,1,1,0.91831
0,0,0,0,0,0,0,1,1,3.5204
0,0,0,0,0,0,0,1,1,1.1204
0,0,0,0,0,0,0,1,1,1.7973
0,0,0,0,0,0,0,2,1,3.1682
0,0,0,0,0,0,0,1,1,4.3332
0,0,0,0,0,0,0,1,1,3.1801
0,0,0,0,0,0,0,1,1,1.4863
0,0,0,0,0,0,0,1,1,3.0925
0,0,0,0,0,0,0,1,1,2.262
0,0,0,0,0,0,0,1,1,2.1934
