Trial_number,Sentence_ID,Sentence_pixel_length,Congruent_1,Familiar_1,LocationTop_1,Cued_1,Trialcorrect_1,Trialbroken_1,ST
0,0,0,0,0,0,0,0,0,5.0166
0,0,0,0,0,0,0,2,1,4.2528
0,0,0,0,0,0,0,1,1,2.3443
0,0,0,0,0,0,0,1,1,1.8625
0,0,0,0,0,0,0,0,0,5.0155
0,0,0,0,0,0,0,1,1,1.2839
0,0,0,0,0,0,0,1,1,2.6203
0,0,0,0,0,0,0,1,1,1.2297
0,0,0,0,0,0,0,1,1,1.1089
0,0,0,0,0,0,0,1,1,1.0733
0,0,0,0,0,0,0,1,1,0.95351
0,0,0,0,0,0,0,1,1,1.1272
0,0,0,0,0,0,0,1,1,0.98305
0,0,0,0,0,0,0,1,1,1.2577
0,0,0,0,0,0,0,2,1,1.7037
0,0,0,0,0,0,0,1,1,1.2628
0,0,0,0,0,0,0,1,1,1.2046
0,0,0,0,0,0,0,1,1,1.8839
0,0,0,0,0,0,0,1,1,1.2561
0,0,0,0,0,0,0,1,1,1.4283
0,0,0,0,0,0,0,1,1,1.3299
0,0,0,0,0,0,0,1,1,2.1123
0,0,0,0,0,0,0,1,1,1.2509
0,0,0,0,0,0,0,1,1,1.1574
0,0,0,0,0,0,0,0,0,5.0012
0,0,0,0,0,0,0,1,1,1.4846
0,0,0,0,0,0,0,1,1,1.2938
0,0,0,0,0,0,0,1,1,1.1765
0,0,0,0,0,0,0,1,1,1.5538
0,0,0,0,0,0,0,2,1,4.2696
0,0,0,0,0,0,0,1,1,1.3372
0,0,0,0,0,0,0,1,1,1.2465
0,0,0,0,0,0,0,1,1,2.908
0,0,0,0,0,0,0,1,1,1.3988
0,0,0,0,0,0,0,1,1,1.8469
0,0,0,0,0,0,0,1,1,1.2727
0,0,0,0,0,0,0,1,1,1.3987
0,0,0,0,0,0,0,1,1,1.5374
0,0,0,0,0,0,0,2,1,2.9291
0,0,0,0,0,0,0,1,1,1.3549
0,0,0,0,0,0,0,2,1,1.1594
0,0,0,0,0,0,0,1,1,1.1957
0,0,0,0,0,0,0,2,1,1.6189
0,0,0,0,0,0,0,1,1,1.4541
0,0,0,0,0,0,0,1,1,1.5388
0,0,0,0,0,0,0,1,1,1.5228
0,0,0,0,0,0,0,1,1,2.6574
0,0,0,0,0,0,0,1,1,1.7481
0,0,0,0,0,0,0,2,1,2.1496
0,0,0,0,0,0,0,1,1,1.1441
0,0,0,0,0,0,0,1,1,1.2677
0,0,0,0,0,0,0,1,1,1.0337
0,0,0,0,0,0,0,0,1,1.4735
