Trial_number,Sentence_ID,Sentence_pixel_length,Congruent_1,Familiar_1,LocationTop_1,Cued_1,Trialcorrect_1,Trialbroken_1,ST
0,0,0,0,0,0,0,0,0,5.0022
0,0,0,0,0,0,0,1,1,2.3717
0,0,0,0,0,0,0,0,0,5.0146
0,0,0,0,0,0,0,0,0,5.0087
0,0,0,0,0,0,0,1,1,2.0898
0,0,0,0,0,0,0,1,1,3.698
0,0,0,0,0,0,0,0,0,5.0129
0,0,0,0,0,0,0,0,0,5.0107
0,0,0,0,0,0,0,0,0,5.0135
0,0,0,0,0,0,0,1,1,3.6204
0,0,0,0,0,0,0,1,1,2.5608
0,0,0,0,0,0,0,0,0,5.0083
0,0,0,0,0,0,0,1,1,1.0995
0,0,0,0,0,0,0,1,1,2.7487
0,0,0,0,0,0,0,1,1,2.2759
0,0,0,0,0,0,0,0,0,5.0127
0,0,0,0,0,0,0,0,0,5.0047
0,0,0,0,0,0,0,1,1,1.5209
0,0,0,0,0,0,0,0,0,5.0102
0,0,0,0,0,0,0,1,1,1.8666
0,0,0,0,0,0,0,1,1,2.56
0,0,0,0,0,0,0,0,0,5.015
0,0,0,0,0,0,0,1,1,1.8419
0,0,0,0,0,0,0,1,1,1.4883
0,0,0,0,0,0,0,1,1,1.1269
0,0,0,0,0,0,0,1,1,1.1275
0,0,0,0,0,0,0,1,1,1.1891
0,0,0,0,0,0,0,1,1,3.9791
0,0,0,0,0,0,0,1,1,1.3673
0,0,0,0,0,0,0,0,0,5.0058
0,0,0,0,0,0,0,1,1,1.4958
0,0,0,0,0,0,0,1,1,1.2006
0,0,0,0,0,0,0,0,0,5.0087
0,0,0,0,0,0,0,1,1,1.3335
0,0,0,0,0,0,0,0,0,5.0123
0,0,0,0,0,0,0,0,0,5.0094
0,0,0,0,0,0,0,1,1,3.3698
0,0,0,0,0,0,0,1,1,1.5361
0,0,0,0,0,0,0,0,0,5.0027
0,0,0,0,0,0,0,1,1,1.601
0,0,0,0,0,0,0,1,1,1.6814
0,0,0,0,0,0,0,1,1,1.8957
0,0,0,0,0,0,0,0,0,5.01
0,0,0,0,0,0,0,1,1,1.2765
0,0,0,0,0,0,0,1,1,1.5529
0,0,0,0,0,0,0,0,0,5.002
0,0,0,0,0,0,0,1,1,1.0239
0,0,0,0,0,0,0,1,1,2.0844
0,0,0,0,0,0,0,1,1,1.1063
0,0,0,0,0,0,0,0,0,5.0124
0,0,0,0,0,0,0,0,1,3.2757
0,0,0,0,0,0,0,0,0,5.0021
0,0,0,0,0,0,0,1,1,1.7721
0,0,0,0,0,0,0,1,1,1.5118
0,0,0,0,0,0,0,1,1,1.1891
0,0,0,0,0,0,0,0,1,1.8962
0,0,0,0,0,0,0,1,1,2.3087
0,0,0,0,0,0,0,0,0,5.0109
0,0,0,0,0,0,0,1,1,1.2412
0,0,0,0,0,0,0,1,1,3.9705
