Trial_number,Sentence_ID,Sentence_pixel_length,Congruent_1,Familiar_1,LocationTop_1,Cued_1,Trialcorrect_1,Trialbroken_1,ST
0,0,0,0,0,0,0,2,1,1.005
0,0,0,0,0,0,0,1,1,1.2053
0,0,0,0,0,0,0,2,1,1.2231
0,0,0,0,0,0,0,1,1,2.1456
0,0,0,0,0,0,0,1,1,3.5291
0,0,0,0,0,0,0,1,1,1.0459
0,0,0,0,0,0,0,2,1,1.0585
0,0,0,0,0,0,0,1,1,1.6978
0,0,0,0,0,0,0,1,1,1.6147
0,0,0,0,0,0,0,1,1,1.7728
0,0,0,0,0,0,0,1,1,1.0179
0,0,0,0,0,0,0,0,0,5.0101
0,0,0,0,0,0,0,1,1,1.2971
0,0,0,0,0,0,0,1,1,2.4874
0,0,0,0,0,0,0,1,1,1.1428
0,0,0,0,0,0,0,1,1,1.7348
0,0,0,0,0,0,0,1,1,2.0318
0,0,0,0,0,0,0,1,1,1.1871
0,0,0,0,0,0,0,1,1,1.0854
0,0,0,0,0,0,0,1,1,1.4323
0,0,0,0,0,0,0,1,1,1.1698
0,0,0,0,0,0,0,2,1,2.213
0,0,0,0,0,0,0,1,1,1.2845
0,0,0,0,0,0,0,1,1,1.97
0,0,0,0,0,0,0,1,1,1.5457
0,0,0,0,0,0,0,2,1,1.4282
0,0,0,0,0,0,0,1,1,1.605
0,0,0,0,0,0,0,2,1,1.3998
0,0,0,0,0,0,0,1,1,1.3578
0,0,0,0,0,0,0,2,1,1.6539
0,0,0,0,0,0,0,1,1,1.5763
0,0,0,0,0,0,0,0,0,5.0092
0,0,0,0,0,0,0,1,1,1.7469
0,0,0,0,0,0,0,1,1,1.6254
0,0,0,0,0,0,0,1,1,1.7443
0,0,0,0,0,0,0,1,1,1.9052
0,0,0,0,0,0,0,0,0,5.011
0,0,0,0,0,0,0,1,1,1.904
0,0,0,0,0,0,0,2,1,1.9861
0,0,0,0,0,0,0,0,0,5.0027
0,0,0,0,0,0,0,1,1,1.7807
0,0,0,0,0,0,0,1,1,1.7713
0,0,0,0,0,0,0,1,1,1.8641
0,0,0,0,0,0,0,1,1,2.131
0,0,0,0,0,0,0,1,1,1.1353
0,0,0,0,0,0,0,1,1,1.5168
0,0,0,0,0,0,0,1,1,1.4838
0,0,0,0,0,0,0,1,1,1.9831
0,0,0,0,0,0,0,1,1,1.8014
0,0,0,0,0,0,0,1,1,1.7471
0,0,0,0,0,0,0,0,0,5.012
