Trial_number,Sentence_ID,Sentence_pixel_length,Congruent_1,Familiar_1,LocationTop_1,Cued_1,Trialcorrect_1,Trialbroken_1,ST
0,0,0,0,0,0,0,0,0,5.0049
0,0,0,0,0,0,0,2,1,1.1696
0,0,0,0,0,0,0,2,1,2.7811
0,0,0,0,0,0,0,2,1,1.1686
0,0,0,0,0,0,0,2,1,1.0206
0,0,0,0,0,0,0,1,1,1.4206
0,0,0,0,0,0,0,2,1,1.1668
0,0,0,0,0,0,0,1,1,1.3045
0,0,0,0,0,0,0,1,1,4.8247
0,0,0,0,0,0,0,1,1,2.2706
0,0,0,0,0,0,0,1,1,1.2564
0,0,0,0,0,0,0,1,1,1.5977
0,0,0,0,0,0,0,1,1,1.7127
0,0,0,0,0,0,0,1,1,1.9635
0,0,0,0,0,0,0,2,1,1.1408
0,0,0,0,0,0,0,1,1,1.5686
0,0,0,0,0,0,0,2,1,1.0847
0,0,0,0,0,0,0,1,1,2.1373
0,0,0,0,0,0,0,1,1,1.2218
0,0,0,0,0,0,0,2,1,1.2754
0,0,0,0,0,0,0,2,1,1.4626
0,0,0,0,0,0,0,1,1,1.0932
0,0,0,0,0,0,0,1,1,1.4557
0,0,0,0,0,0,0,2,1,2.9466
0,0,0,0,0,0,0,2,1,1.807
0,0,0,0,0,0,0,1,1,1.184
0,0,0,0,0,0,0,2,1,1.4227
0,0,0,0,0,0,0,1,1,1.7626
0,0,0,0,0,0,0,2,1,1.5488
0,0,0,0,0,0,0,1,1,2.5258
0,0,0,0,0,0,0,2,1,2.5242
0,0,0,0,0,0,0,1,1,1.1779
0,0,0,0,0,0,0,1,1,1.3799
0,0,0,0,0,0,0,1,1,1.0917
0,0,0,0,0,0,0,1,1,1.9098
0,0,0,0,0,0,0,2,1,1.9868
0,0,0,0,0,0,0,2,1,1.4754
0,0,0,0,0,0,0,2,1,2.2705
0,0,0,0,0,0,0,1,1,1.5363
0,0,0,0,0,0,0,1,1,1.8527
0,0,0,0,0,0,0,1,1,1.3291
0,0,0,0,0,0,0,2,1,1.9646
0,0,0,0,0,0,0,1,1,1.3109
0,0,0,0,0,0,0,1,1,2.7827
0,0,0,0,0,0,0,2,1,1.9563
0,0,0,0,0,0,0,1,1,1.7468
0,0,0,0,0,0,0,1,1,1.936
0,0,0,0,0,0,0,1,1,1.6095
0,0,0,0,0,0,0,1,1,3.3486
0,0,0,0,0,0,0,2,1,1.8961
0,0,0,0,0,0,0,1,1,1.3185
