subID,domEyeR,threshStHi,threshStLo,thresh,Trial_number,Sentence_ID,Sentence_pixel_length,Congruent_1,Familiar_1,LocationTop_1,Cued_1,Trialcorrect_1,Trialbroken_1,ST
41,1,0.64778,0.62992,0.63885,1,24,110,0,1,1,1,1,1,2.1506
41,1,0.64778,0.62992,0.63885,2,18,111,1,0,0,0,1,1,3.0878
41,1,0.64778,0.62992,0.63885,4,6,129,1,0,0,0,1,1,2.0321
41,1,0.64778,0.62992,0.63885,5,24,110,1,1,0,0,1,1,1.7832
41,1,0.64778,0.62992,0.63885,6,19,112,0,0,1,1,1,1,1.7208
41,1,0.64778,0.62992,0.63885,7,16,128,1,1,1,1,1,1,1.3091
41,1,0.64778,0.62992,0.63885,8,3,133,0,1,0,0,1,1,1.5556
41,1,0.64778,0.62992,0.63885,9,14,121,1,1,1,1,1,1,1.3875
41,1,0.64778,0.62992,0.63885,10,11,123,1,0,1,1,1,1,1.5197
41,1,0.64778,0.62992,0.63885,11,29,102,0,0,0,0,1,1,1.3605
41,1,0.64778,0.62992,0.63885,12,12,122,1,1,0,0,1,1,1.4594
41,1,0.64778,0.62992,0.63885,13,15,121,0,0,0,0,1,1,1.2288
41,1,0.64778,0.62992,0.63885,14,5,133,1,0,1,1,1,1,1.4188
41,1,0.64778,0.62992,0.63885,15,2,133,0,0,1,1,1,1,1.5904
41,1,0.64778,0.62992,0.63885,16,5,129,0,0,1,1,1,1,1.8973
41,1,0.64778,0.62992,0.63885,17,27,104,0,0,1,1,1,1,3.0169
41,1,0.64778,0.62992,0.63885,18,19,112,0,0,0,0,1,1,2.1482
41,1,0.64778,0.62992,0.63885,19,20,110,1,0,1,1,1,1,1.9764
41,1,0.64778,0.62992,0.63885,20,12,122,1,0,1,1,1,1,1.3039
41,1,0.64778,0.62992,0.63885,21,23,103,0,0,1,1,1,1,1.5187
41,1,0.64778,0.62992,0.63885,22,26,106,1,1,1,1,1,1,1.8286
41,1,0.64778,0.62992,0.63885,23,23,109,1,1,1,1,1,1,1.4987
41,1,0.64778,0.62992,0.63885,24,27,106,1,1,1,1,1,1,1.9062
41,1,0.64778,0.62992,0.63885,25,13,118,0,0,1,1,1,1,1.2517
41,1,0.64778,0.62992,0.63885,30,29,93,1,1,1,1,1,1,1.2782
41,1,0.64778,0.62992,0.63885,31,13,118,1,0,0,0,1,1,1.9334
41,1,0.64778,0.62992,0.63885,32,7,128,0,0,0,0,1,1,1.3006
41,1,0.64778,0.62992,0.63885,33,23,109,1,0,0,0,1,1,1.8469
41,1,0.64778,0.62992,0.63885,34,17,113,1,1,1,1,1,1,1.3816
41,1,0.64778,0.62992,0.63885,35,21,109,0,0,0,0,1,1,1.9858
41,1,0.64778,0.62992,0.63885,36,26,106,1,1,0,0,1,1,2.1786
41,1,0.64778,0.62992,0.63885,38,22,115,0,1,1,1,1,1,1.6042
41,1,0.64778,0.62992,0.63885,39,3,129,1,1,1,1,1,1,1.4207
41,1,0.64778,0.62992,0.63885,41,3,133,0,0,1,1,1,1,1.261
41,1,0.64778,0.62992,0.63885,43,19,112,0,1,1,1,1,1,1.4263
41,1,0.64778,0.62992,0.63885,44,24,110,1,0,0,0,1,1,2.6457
41,1,0.64778,0.62992,0.63885,45,24,110,0,1,0,0,1,1,1.5471
41,1,0.64778,0.62992,0.63885,46,27,104,0,1,0,0,1,1,1.4618
41,1,0.64778,0.62992,0.63885,47,26,105,0,0,1,1,1,1,1.431
41,1,0.64778,0.62992,0.63885,48,14,115,0,0,1,1,1,1,1.2201
41,1,0.64778,0.62992,0.63885,49,27,106,1,1,0,0,1,1,1.9508
41,1,0.64778,0.62992,0.63885,50,16,128,1,0,0,0,1,1,1.1726
41,1,0.64778,0.62992,0.63885,52,10,128,0,0,1,1,1,1,1.2745
41,1,0.64778,0.62992,0.63885,53,2,131,1,0,1,1,1,1,1.3028
41,1,0.64778,0.62992,0.63885,54,10,124,1,0,1,1,1,1,1.7258
41,1,0.64778,0.62992,0.63885,55,15,116,1,1,0,0,1,1,1.617
41,1,0.64778,0.62992,0.63885,56,23,109,1,0,1,1,1,1,1.6041
41,1,0.64778,0.62992,0.63885,58,21,109,0,0,1,1,1,1,1.3243
41,1,0.64778,0.62992,0.63885,59,11,125,0,0,1,1,1,1,1.3046
41,1,0.64778,0.62992,0.63885,61,9,125,1,0,1,1,1,1,1.4582
41,1,0.64778,0.62992,0.63885,62,9,129,0,0,0,0,1,1,1.4028
41,1,0.64778,0.62992,0.63885,63,8,128,0,1,1,1,1,1,1.1932
41,1,0.64778,0.62992,0.63885,64,1,136,0,1,1,1,1,1,1.7276
41,1,0.64778,0.62992,0.63885,65,15,121,0,1,0,0,1,1,1.625
41,1,0.64778,0.62992,0.63885,68,7,127,1,1,0,0,1,1,1.9327
41,1,0.64778,0.62992,0.63885,69,23,103,0,1,1,1,1,1,1.3328
41,1,0.64778,0.62992,0.63885,70,22,111,1,1,0,0,1,1,3.6702
41,1,0.64778,0.62992,0.63885,71,12,117,0,0,1,1,1,1,1.4101
41,1,0.64778,0.62992,0.63885,72,30,97,0,0,1,1,1,1,1.2467
41,1,0.64778,0.62992,0.63885,73,14,121,1,0,1,1,1,1,1.6109
41,1,0.64778,0.62992,0.63885,74,23,103,0,0,0,0,1,1,2.7448
41,1,0.64778,0.62992,0.63885,75,18,117,0,0,1,1,1,1,1.2513
41,1,0.64778,0.62992,0.63885,76,25,111,0,0,0,0,1,1,1.6699
41,1,0.64778,0.62992,0.63885,79,17,113,1,0,0,0,1,1,2.3678
41,1,0.64778,0.62992,0.63885,80,15,116,1,0,0,0,1,1,2.0646
41,1,0.64778,0.62992,0.63885,82,10,128,0,0,0,0,1,1,1.8082
41,1,0.64778,0.62992,0.63885,83,28,100,0,0,0,0,1,1,2.3823
41,1,0.64778,0.62992,0.63885,84,18,111,1,0,1,1,1,1,1.3802
41,1,0.64778,0.62992,0.63885,86,15,116,1,0,1,1,1,1,1.4336
41,1,0.64778,0.62992,0.63885,88,6,129,1,1,0,0,1,1,2.3583
41,1,0.64778,0.62992,0.63885,89,28,108,1,1,0,0,1,1,2.0041
41,1,0.64778,0.62992,0.63885,90,18,111,1,1,0,0,1,1,3.7262
41,1,0.64778,0.62992,0.63885,91,12,122,1,1,1,1,1,1,1.2476
41,1,0.64778,0.62992,0.63885,92,8,128,0,0,1,1,1,1,1.3792
41,1,0.64778,0.62992,0.63885,94,6,129,0,0,0,0,1,1,1.6111
41,1,0.64778,0.62992,0.63885,95,18,111,1,1,1,1,1,1,1.2661
41,1,0.64778,0.62992,0.63885,96,25,106,1,1,1,1,1,1,2.036
41,1,0.64778,0.62992,0.63885,97,22,115,0,0,0,0,1,1,1.7957
41,1,0.64778,0.62992,0.63885,98,27,106,1,0,1,1,1,1,1.3767
41,1,0.64778,0.62992,0.63885,99,7,127,1,1,1,1,1,1,1.3934
41,1,0.64778,0.62992,0.63885,100,19,112,0,1,0,0,1,1,1.5353
41,1,0.64778,0.62992,0.63885,101,1,136,0,0,1,1,1,1,1.6489
41,1,0.64778,0.62992,0.63885,102,28,108,1,1,1,1,1,1,1.2788
41,1,0.64778,0.62992,0.63885,103,25,111,0,1,1,1,1,1,1.5587
41,1,0.64778,0.62992,0.63885,104,22,111,1,1,1,1,1,1,1.9167
41,1,0.64778,0.62992,0.63885,105,6,129,1,0,1,1,1,1,1.3548
41,1,0.64778,0.62992,0.63885,107,16,111,0,0,1,1,1,1,1.9405
41,1,0.64778,0.62992,0.63885,108,2,133,0,0,0,0,1,1,1.9114
41,1,0.64778,0.62992,0.63885,109,29,102,0,0,1,1,1,1,1.5515
41,1,0.64778,0.62992,0.63885,111,17,121,0,0,1,1,1,1,1.3706
41,1,0.64778,0.62992,0.63885,112,29,93,1,1,0,0,1,1,2.504
41,1,0.64778,0.62992,0.63885,113,25,111,0,0,1,1,1,1,1.994
41,1,0.64778,0.62992,0.63885,114,4,125,0,0,0,0,1,1,2.5215
41,1,0.64778,0.62992,0.63885,116,4,125,0,1,1,1,1,1,1.6404
41,1,0.64778,0.62992,0.63885,118,30,97,0,1,1,1,1,1,1.9091
41,1,0.64778,0.62992,0.63885,121,9,129,0,0,1,1,1,1,1.4798
41,1,0.64778,0.62992,0.63885,122,8,128,0,1,0,0,1,1,1.6193
41,1,0.64778,0.62992,0.63885,123,14,115,0,1,0,0,1,1,2.4584
41,1,0.64778,0.62992,0.63885,125,30,96,1,1,1,1,1,1,1.4233
41,1,0.64778,0.62992,0.63885,126,29,93,1,0,1,1,1,1,1.515
41,1,0.64778,0.62992,0.63885,127,17,121,0,1,0,0,1,1,2.8697
41,1,0.64778,0.62992,0.63885,129,13,118,0,1,1,1,1,1,1.3028
41,1,0.64778,0.62992,0.63885,131,16,128,1,0,1,1,1,1,1.7529
41,1,0.64778,0.62992,0.63885,132,7,128,0,1,1,1,1,1,1.436
41,1,0.64778,0.62992,0.63885,135,20,115,0,1,1,1,1,1,1.5099
41,1,0.64778,0.62992,0.63885,138,11,125,0,1,1,1,1,1,1.6915
41,1,0.64778,0.62992,0.63885,141,17,113,1,0,1,1,1,1,1.3075
