subID,domEyeR,threshStHi,threshStLo,thresh,Trial_number,Sentence_ID,Sentence_pixel_length,Congruent_1,Familiar_1,LocationTop_1,Cued_1,Trialcorrect_1,Trialbroken_1,ST
38,1,0.31613,0.29214,0.30413,2,2,131,1,0,0,1,1,1,1.7676
38,1,0.31613,0.29214,0.30413,3,24,110,0,0,0,1,1,1,1.9621
38,1,0.31613,0.29214,0.30413,4,30,96,1,1,0,1,1,1,1.6712
38,1,0.31613,0.29214,0.30413,5,22,111,1,0,0,1,1,1,1.4408
38,1,0.31613,0.29214,0.30413,6,11,125,0,1,0,1,1,1,1.3347
38,1,0.31613,0.29214,0.30413,8,16,128,1,0,0,1,1,1,1.5359
38,1,0.31613,0.29214,0.30413,9,17,121,0,0,0,1,1,1,1.3975
38,1,0.31613,0.29214,0.30413,10,8,129,1,1,0,1,1,1,1.495
38,1,0.31613,0.29214,0.30413,11,10,124,1,0,1,0,1,1,1.5575
38,1,0.31613,0.29214,0.30413,13,4,125,0,1,0,1,1,1,1.7081
38,1,0.31613,0.29214,0.30413,14,13,118,1,1,1,0,1,1,1.4476
38,1,0.31613,0.29214,0.30413,15,12,117,0,0,1,0,1,1,1.422
38,1,0.31613,0.29214,0.30413,16,9,125,1,0,0,1,1,1,1.2932
38,1,0.31613,0.29214,0.30413,17,29,93,1,0,1,0,1,1,1.5548
38,1,0.31613,0.29214,0.30413,18,5,129,0,1,0,1,1,1,1.3427
38,1,0.31613,0.29214,0.30413,19,13,118,0,1,0,1,1,1,1.4655
38,1,0.31613,0.29214,0.30413,20,30,97,0,1,1,0,1,1,1.5066
38,1,0.31613,0.29214,0.30413,21,30,97,0,0,1,0,1,1,1.5462
38,1,0.31613,0.29214,0.30413,22,24,110,0,1,0,1,1,1,1.8929
38,1,0.31613,0.29214,0.30413,23,25,111,0,0,1,0,1,1,1.4342
38,1,0.31613,0.29214,0.30413,24,14,115,0,1,0,1,1,1,1.4267
38,1,0.31613,0.29214,0.30413,25,25,106,1,0,1,0,1,1,1.2576
38,1,0.31613,0.29214,0.30413,26,18,117,0,1,0,1,1,1,1.4988
