subID,domEyeR,threshStHi,threshStLo,thresh,Trial_number,Sentence_ID,Sentence_pixel_length,Congruent_1,Familiar_1,LocationTop_1,Cued_1,Trialcorrect_1,Trialbroken_1,ST
13,1,0.78,0.525,0.652,1,9,125,1,1,0,0,1,1,1.7248
13,1,0.78,0.525,0.652,3,22,115,0,1,1,1,1,1,1.7007
13,1,0.78,0.525,0.652,4,26,106,1,0,0,0,1,1,1.8348
13,1,0.78,0.525,0.652,5,5,133,1,0,1,1,1,1,1.4212
13,1,0.78,0.525,0.652,6,16,128,1,1,1,0,1,1,1.604
13,1,0.78,0.525,0.652,7,11,125,0,0,0,0,1,1,2.1138
13,1,0.78,0.525,0.652,9,9,125,1,0,0,1,1,1,1.4794
13,1,0.78,0.525,0.652,11,31,0,1,1,0,1,1,1,2.1817
13,1,0.78,0.525,0.652,12,13,118,1,0,1,1,1,1,1.3746
13,1,0.78,0.525,0.652,13,30,97,0,0,0,1,1,1,1.7202
13,1,0.78,0.525,0.652,14,20,115,0,1,0,0,1,1,2.1094
13,1,0.78,0.525,0.652,16,5,133,1,1,1,0,1,1,1.6348
13,1,0.78,0.525,0.652,17,8,128,0,1,1,1,1,1,1.8613
13,1,0.78,0.525,0.652,19,16,128,1,0,1,1,1,1,1.3739
13,1,0.78,0.525,0.652,20,31,0,1,1,1,1,1,1,2.1019
13,1,0.78,0.525,0.652,21,16,111,0,1,1,0,1,1,1.284
13,1,0.78,0.525,0.652,23,24,110,1,0,0,0,1,1,1.9135
13,1,0.78,0.525,0.652,24,15,116,1,0,0,1,1,1,1.2767
13,1,0.78,0.525,0.652,25,30,96,1,1,0,1,1,1,1.633
13,1,0.78,0.525,0.652,26,3,129,1,0,0,0,1,1,1.8466
13,1,0.78,0.525,0.652,27,25,111,0,1,0,0,1,1,1.2565
13,1,0.78,0.525,0.652,28,4,125,0,1,1,0,1,1,1.6533
13,1,0.78,0.525,0.652,30,22,111,1,0,1,0,1,1,1.3815
13,1,0.78,0.525,0.652,31,10,124,1,1,1,1,1,1,1.3572
13,1,0.78,0.525,0.652,33,32,0,1,1,1,1,1,1,1.9965
13,1,0.78,0.525,0.652,34,22,111,1,0,0,0,1,1,2.0395
13,1,0.78,0.525,0.652,35,17,121,0,1,1,0,1,1,1.4148
