subID,domEyeR,threshStHi,threshStLo,thresh,Trial_number,Sentence_ID,Sentence_pixel_length,Congruent_1,Familiar_1,LocationTop_1,Cued_1,Trialcorrect_1,Trialbroken_1,ST
7,0,0.4,0.6,0.53,1,25,106,1,1,1,0,1,1,0.96841
7,0,0.4,0.6,0.53,2,7,128,0,0,1,1,1,1,0.883
7,0,0.4,0.6,0.53,3,11,123,1,0,0,1,1,1,0.76899
7,0,0.4,0.6,0.53,4,23,103,0,0,1,1,1,1,1.0851
7,0,0.4,0.6,0.53,5,12,117,0,0,1,1,1,1,0.67611
7,0,0.4,0.6,0.53,6,20,115,0,1,0,0,1,1,0.86997
7,0,0.4,0.6,0.53,7,29,93,1,0,0,1,0,1,0.89359
7,0,0.4,0.6,0.53,8,15,116,1,1,0,0,1,1,0.43308
7,0,0.4,0.6,0.53,9,16,128,1,0,1,0,1,1,0.72574
7,0,0.4,0.6,0.53,10,28,108,1,1,1,0,1,1,1.2145
7,0,0.4,0.6,0.53,11,27,106,1,0,0,1,1,1,0.7802
7,0,0.4,0.6,0.53,12,31,0,1,1,0,1,1,1,0.90309
7,0,0.4,0.6,0.53,13,29,93,1,1,0,0,1,1,0.82014
7,0,0.4,0.6,0.53,14,25,111,0,1,0,1,1,1,0.83083
7,0,0.4,0.6,0.53,15,8,128,0,0,0,0,1,1,0.92468
7,0,0.4,0.6,0.53,16,19,115,1,0,0,1,1,1,0.85815
7,0,0.4,0.6,0.53,17,15,116,1,1,1,1,1,1,0.96193
7,0,0.4,0.6,0.53,18,10,128,0,0,1,0,1,1,1.0544
7,0,0.4,0.6,0.53,19,25,111,0,0,1,1,1,1,0.9813
7,0,0.4,0.6,0.53,20,31,0,1,1,0,1,0,0,0.0031801
7,0,0.4,0.6,0.53,21,25,111,0,0,0,0,1,1,0.89911
7,0,0.4,0.6,0.53,22,6,129,0,1,0,1,1,1,0.95982
7,0,0.4,0.6,0.53,23,26,105,0,1,0,1,1,1,0.84528
7,0,0.4,0.6,0.53,24,24,110,1,1,1,1,1,1,0.93242
7,0,0.4,0.6,0.53,25,7,128,0,0,0,1,1,1,0.79702
7,0,0.4,0.6,0.53,26,12,117,0,1,1,1,1,1,1.1947
